program_ID,program_name,response_date,signal_number,Asking,Observe,Generate,Model,Communicate,Any Work With Data,Sum Work With Data,Qualitative Coding,Initials,Josh notes
1,Boston - Dorchester House,2015-07-22,4,0,0,1,0,0,1,1,"- students baking cookies in the kitchen (in groups), students mixing ingredients and scooping dough 
- Did not see any examples of students generating data ",KMS,
1,Boston - Dorchester House,2015-07-28,1,1,0,0,0,0,1,1,"- students in classroom
- instructor gives the students a riddle to solve, students in groups writing down their thoughts and answers to the riddle (asking) 
- students give instructor their thoughts
- instructor gives students another riddle to work on, this riddle is math-related  (asking)",KMS,
1,Boston - Dorchester House,2015-07-28,2,0,0,0,0,0,0,0,,,
1,Boston - Dorchester House,2015-07-28,3,0,0,0,1,0,1,1,"- students sitting at a table, instructor asks for a volunteer to ""write some words on the board"" for her
- instructor reminds students of what they had discussed previously in terms of what teh students think success is, asks students to think of other words they associate with success and student writes them on the board
- instructor asks students to draw pictures around one word they associate with success on a piece of paper
- students drawing on their papers 
- Did not see any work with data or anything STEM-related ",KMS,
1,Boston - Dorchester House,2015-07-28,4,0,0,1,0,0,1,1,"- students looking at computer that instructor is working on to make music 
- one students in booth singing
- instructor tells students they have a week and a hlaf to finish their song, tells them they need to come up with thier lyrics
- asks students who is going to do which parts of the song
- one student in the booth doing the rap for one part of the song, rest of the students watching as they make several attempts 
- Did not see any examples of generating or communicating data",KMS,
1,Boston - Dorchester House,2015-07-29,1,0,0,1,0,1,1,2,"- instructor handing out worksheets with word problems
- instructor gives candy to the ""winning team yesterday"" while the students are working on the word problems (generating) 
- Did not see any examples of communicating data",KMS,
1,Boston - Dorchester House,2015-07-29,2,0,0,0,0,0,0,0,,,
1,Boston - Dorchester House,2015-07-29,3,0,0,1,0,0,1,1,"- students in kitchen to make apple pie 
- students peeling apples, measuring ingredients 
- instructor shows student how to cut an apple
- instructor tells students what they are going to do with the ingredients (melt the butter, mix the sugar)
- Did not see any explicit examples of anything STEM-related",KMS,
1,Boston - Dorchester House,2015-07-29,4,0,1,0,0,0,1,1,"- students in kitchen doing non-instructional activity 
- instructor gives students ""vegetable quiz"", questions are about what type of roots are edible, what vegtables are flowers, what part of the celery do you eat, instructor asks all of the students the questions and students shout out answer
- instructor passes out worksheet for the students to do ""for fun"", instructor tells students they have to ""unscramble"" the words with the ""health"" theme, instructor goes over answers with students 
- instructor asks students what their favorite thing to do during the summer is, students tell instructor their answers 
- instructor takes out applie pie that was in the oven, class waits for it to cool before they can cut it and eat it
- Did not see any explicit examples of anything STEM-related ",KMS,
2,Boston - Mathpower,2015-07-14,1,1,0,1,0,1,1,3,"- teacher is giving students 5 minutes to complete an activity (seems to be a puzzle or something similar using 5 numbers written on the board) (asking)
- instructor walking around helping students (says something about using exponents, I believe they had to use the 5 numbers to equal the number 10 and they could use exponents, parenthesis, etc. to get there) (generating)
- instructor tells the groups to switch papers so they can check each other's math (communicating [done by students])
- groups seem to be comparing points (points may be based off of the different math functions they used to solve their equation)",,
2,Boston - Mathpower,2015-07-14,2,1,0,1,1,1,1,4,"- students and instructors solving a subtraction problem on the board (subtracting a bigeer 3-digit number form a smaller one to get a negative number), students say the problem was done wrong after one instructor gives his answer, one student does how he thinks it should be done on the board (generating, modeling, discussing)
- 3 methods are up on the board with 3 different answers, instructor asks students to discuss which on is the right answer and raise their hand to vote for the right answer (asking,  generating, communicating [done mostly by students])
- instructor sees one student giving her a look and she asks him what's wrong and he replies it's a lot of work (despite it not being a typically ""fun"" activity, instructor is very engaging and students seem to be very receptive and involved, excited to give theor opinions)
- one student gets up in front of class and gives her argument for why one answer is right, another student does the same thing and explains how she got a specific number (communicating [done by students])",,
2,Boston - Mathpower,2015-07-14,3,1,0,1,1,1,1,4,"- lecturer up front with several equations on the board, talking about multiplying decimals (modeling, communicating [done by instructor])
- students expresses her confusion with it and where she had a misunderstanding before
- lecturer reads off an equation from the board and asks students for the answer, then askes students if her answer is correct and they say ""yes"", asks students how they are feeling about it (asking)
- instructor tells students they will play a game, hands out blue pieces of paper to each table
- students keep asking if they are going to do another ""my favorite no"" (""my favorite no"" is written on theit agenda on the board, seems to be some type of game)
- instructor tells students the name of the game they are about to play is called ""if then"", relates game to dominoes, students have to link equal terms (match ""if x + 4 = 25, the x = ?"" and ""21"", each card has both an equation and an answer to another equation on it)
- Students never actually played game in clip, clip only included instructor giving instructions and discussing prizes with students 
- did not see any examples of generating data",,
2,Boston - Mathpower,2015-07-14,4,1,0,1,1,1,1,4,"- students working on ""if then"" game together in 2 independent groups while instructor is watching and commenting, answering students' questions
- students taping the ""dominoes"" to the blue pieces of paper (""game"" might be to see which group can get it doen the quickest, but they do not explicitly say this in the clip""
- students take survey
- There were no explicit examples of asking, although the ""asking"" may have been being presented with the puzzle that is the ""if then"" game
- Did not see any examples of generating, but generating may have been been coded as putting the equations and answers together?
- modeling may have been coded as the game as a whole
- There was hardly any discussion in the entire clip",,
2,Boston - Mathpower,2015-07-16,1,0,0,0,0,0,0,0,,,
2,Boston - Mathpower,2015-07-16,2,1,0,1,0,1,1,3,"- students seem to be working on math problems in groups, timer on the board telling the students how much time they have left, instructor thanks anohter instructor for making it a competition to get excited about what they're doing
- students expresses her boredom with teh activity, instructor asks her if she can work with her and she works through the problems with her, students seems to be engaged with the activity once the instructor starts helping her 
- Problems seem to be division problems, students using chips to divide into even groups (generating)
- groups trade papers to grade the work  (instructor says if they use all 5 numbers it is worth 2 points, there are 5 numbers on the board)
- students take survey 
- Did not see any explicit examples of asking in the clip, but before the clip, the instructor may have presented the students with problems they needed to solve
- Did not see any explicit examples of communicating, but the students had time to work in groups to grade another group's paper, and this may have been coded as communicating",,
2,Boston - Mathpower,2015-07-16,3,1,1,1,1,1,1,5,"- instructors seem to be setting up for a lecture or activity, placing lines of duct tape on the floor, asks student to write ""start"" and ""finish"" on the duct tape, tells students they are about to do an activity
- instructor write ""hippity hoppity"" on board, tells students they need to be able to ""combine like terms"" and asks students what that means, writes an equation on the board and shows students (by asking them several questions) how they would combine the like terms, instructor illustrates how to solve the equations on the board with diagrams (observing, communicating [done by instructor asking leading questions and students answerin])
- puts students into 4 groups, students try to hop from one duct tape line to another, instructor has one student do the activity as an example (the distance if 150cm, and they put together an equation to see how long each hop was to cover 150m e.g. one hop is h=150; two hops is h+h=150, solve for h) (asking [how to solve for h], observing, generating, modeling, communicating [done by instructor])",,
2,Boston - Mathpower,2015-07-16,4,1,1,1,1,1,1,5,"- instructor has equation on the board, asking students how to solve it, uses a a few students to illustrate algrebraic rules, solves equation and discusses with students the rules she used (asking, observing, generating, modeling, communicating [done by instructor])
- relates the equations to the ""hippity hoppity"" games, explains unit , writes the equation in words on the board (observing)
- students seem to be working on other equations
- instructor uses student to illustrate an equation (6 hops plus 2 steps, 6h+2=150), student gives instructor her equation she came up with from playing ""hippity hoppity"" (4h-5=150 to signify going over the line by 5 centimeters, asks students how to solve the equation for h, asks students to explain each step she does (asking, observing, generating, modeling, communicating [done by students anwering instructor's questions])",,
2,Boston - Mathpower,2015-07-21,1,0,0,0,0,0,0,0,,,
2,Boston - Mathpower,2015-07-21,2,0,0,0,0,1,1,1,"- students working on a timed activity, instructor tells groups to swap papers to grade each other
- students discussing if another group's answers were right or not (students seem to be working on the 5-number riddle they've previously done several times) (discussing)
- instructor asks groups how many points they got 
- instructor sits down with groups to talk about the answers they are grading (discussing)",,
2,Boston - Mathpower,2015-07-21,3,0,0,0,0,0,0,0,"- students walking in to an empty classroom one-by-one
- instructor alks up to the front and tells students they shoud ""finish getting that all taken down"", gives them 6 minutes to do so 
- students seem to be constructing something with scissors, glue, etc., looks like they may be gluing a diagram down onto a piece of paper 
- while students are still working on diagram, instructor tells students she will explain the diagram, and then they will do a journal entry
- camera zooms in on a student's paper, they are matching written expressions with algebraic expressions (e.g. ""ten divided by a number"" and ""10/x"")
- I would say they are generating data with the activity they are doing",,
2,Boston - Mathpower,2015-07-21,4,0,0,0,0,0,0,0,"- instructor tells students they are going to play ""polly wants a matching pair""
- students are going to match written expressions with algebraic expressions, students will work as one big groups to match all of the expressions together, students cutting out the expressions to prepare for the game ",,
2,Boston - Mathpower,2015-07-23,1,1,0,1,1,1,1,4,"- students seeme to be working in groups on the 5-number problem (generating, modeling)
- instructor helping some students solve the problem 
- There was no explicit example of asking, but may have been coded as the problem they were presented with (before the clip started)
- clip did not include class communication on the problem, although an instructor was discussing possible solutions with one student ",,
2,Boston - Mathpower,2015-07-23,2,1,0,0,1,1,1,3,"- students seem to be working on a worksheet in groups, worksheet has math problems on it 
- instructors sitting down with students helping them (communicating)
- some students seem to be writing in a journal 
- students using chips to work out problems (modeling)
- Never saw any explicit examples of asking, but there may have been questions the students were answering",,
2,Boston - Mathpower,2015-07-23,3,1,1,1,1,1,1,5,"- students keep talking about a raffle
- students and instructors talking about non-STEM related things 
- equations and instructions on the board asking students to check the equation solutions, students seem to be sort of working on it, some students handing in papers to the instructor (asking)
- instructor asks all students to work on the problems, some students ask the instructor questions on it, instructor works student through the problems (generating, communicating [between instructor and only some students)
- instructor asks students to open thier journals to the ""solving equations"" pages 
- displays an ""inverse operations"" diagram on the board, asks students to copy the diagram on one of the pages of their notebook 
- Did not see any explicit examples of observing 
- Did not see any explicit examples of modeling, unless it was the activity they were working on (given solved equations and students were asked to check to solutions to see if it is right) ",,
2,Boston - Mathpower,2015-07-23,4,1,1,1,1,1,1,5,"- instructor sitting with one group of students helping them solve equations 
- instructor using chips to help illustrate an equation to one student, asking student leading question and student giving answers, asks student if it makes sense to her (asking, generating observing, modeling, communicating [both instructor and student])
- instructor gets up and tell students she thinks the activity isn't working becuase no one is getting it, so she is going to have them try something else
- asks students to tell her where she went wrong with the activity, asks what she could have done differently 
- students offer suggestions, tell her where they went wrong, instructor very receptive of students' suggestions, offers solutions 
- one student said she had problems with equations that had variables on both sides, so instructor works through an equation with variables on both sides on the board, illustrates equation using pictures/diagrams (asking, observing, generating, modeling, communicating [all done by instructor])",,
2,Boston - Mathpower,2015-07-28,1,1,1,0,0,0,1,2,"- fraction (1/2) written on board, students walking up one-by-one to write the fraction in a different way (e.g. 0.5, 50%, ""rational number"") 
- instructor walks up to the fron of the classroom and tells students she likes what she sees, discusses the answers on the board (e.g. ""What is the definition of a rational number?"", ""How do you say 0.5?"" (asking)
- Student writes her work showing how to divide 2 by 1.0 using long division, instructor explains it further, asks students questions about terms (numerator and denomenator) (asking)
- asks students what they think about doing this activity in the mornings as a warm-up, asks students what they think of other activities she has them do and explains why she does them 
- students take survey
- Did not see any good examples of observing
- I would have said they were communicating - both the students and the instructor - because they were discussing the answers the students came up with and how they are applied",,
2,Boston - Mathpower,2015-07-28,2,1,1,1,0,1,1,4,"- students seem to be cross-checking each other on an activity they did again (may be the 5-number-problem?), students seem to be working in groups discussing questions and answers, some students engaged but a lot of students are not
- Instructor tells students to tally up the points they got for the 5-number-problem, instructor asks students how many points they got 
- instructor asks students how many total days they are in math power, asks students how they got that number (5 weeks x 5 days = 25 days), asks students to figure out how many days they have completed in math power, makes it into a fraction (17/25), asks students what this is (ratio), asks students to make it into a percentage (asking, generating,
- student walks up to the board to show how she makes 17/25 into a percentage (observing, generating
- students figure out that they have completed 68%, instructor asks them to figure out what percent they have left, asks students what percentage of effort she wants from the students (100%), relates the class to a race (asking, generating, communicating [done by instructor])
- students take survey
- I would have said they were modeling because they were using math to figure out a real-world problem",,
2,Boston - Mathpower,2015-07-28,3,1,0,0,1,1,1,3,"- number lines on the board with x- and y-axis and a table with x- and y-points, student walks up to figure out the relation to the points, instructor writes function to represent the points based off of the student's work
- instructor writes the slope-intercept form on the board, student fills in m and b variables from the table and graphed points, instructor asks the class how he got that, students give their answers (asking, modeling, communicating [mostly done by students, prompted by instructor])
- instructor asking students what each of the varibles means, students give their answers (asking, communicating [mostly done by students, prompted by instructor])
- instructor asks students to write the slope-intercept form in their journals 
- instructor tells students they are going to play a game
- students take surveys ",,
2,Boston - Mathpower,2015-07-28,4,0,1,1,1,1,1,4,"- instructor talking to students about sleeping in class 
- instructor plays a video of someone explaining slopes and how to describe them, video draws a diagram to help figure out if a slope is positive, negative, etc. (observing, modeling)
- students seem to be working on a worksheet related to the video, instructor encourages students to work together and discuss the problems (generating)
- students sort of discussing problems with each other, one students comes up to the instructor's desk to ask a question (communicating)
- students take survey
- the questions being asked on the worksheet have previously been coded as asking, I believe",,
2,Boston - Mathpower,2015-07-30,1,0,0,0,0,1,1,1,"- instructor explaingn perfect squares on the board, asking students questions about it (e.g. ""why?"")
- instructor writing different square root equations (of perfect squares) on the board, asks students if they would know how to find the square root of 8 given their knowlege of perfect squares (communicating)
- instructor says they will talk about the Pythagorean theorem, asks students to explain it and what it is used for, relates it to a show the students watch (communicating)
- instructor draws a right-triangle on the board, draws a right-angle symbol and asks students if they know what that is 
- instructor asks students if they know what a hypotenuse is, points out the hypotenuse on the triangle and gives the definition, students record ""hypotenuse"" in their vocab page in their journal  
- asks students if they know the names of the other 2 lines in the triangle (""legs""), asks student to come up with a definition for the legs, students give suggestions, instructor writes down a students' definition, relates the legs to the pythagorean theorem 
- asks students if they know the meaning of the pythagoream theorem, draws out and explains why the theorem works (using squares outside of the triangle), tells students that carpenters use it all the time 
- students take survey (communicating)
- There were multiple times the instructor asked students questions that they worked to answer
- Students observed how the pythagorean theorem works when the instructor modeled the squares around the triangle on the board",,
2,Boston - Mathpower,2015-07-30,2,0,0,0,0,0,0,0,"- instructor on computer, no conversation, cannot see students
- instructor asks students if they are ""all set""
- instructor goes back to her computer, no conversation
- some students seem to be working on a timed activity 
- timer goes off, and video stops
- (a 5-number problem was written on the board, but I am not sure if they were working on that or already had worked on that, becuase there was no conversation)",,
2,Boston - Mathpower,2015-07-30,3,0,0,1,0,1,1,2,"- instructor puts up lecture slides in the front of the classroom, slides include information about graphing and slopes 
- instructor says they will be figuring out how to find the equation of a line from a graph 
- student gets up and writes everything he needs to figure out an equation from a graph that is on the board, student explains what he wrote to the class, other students and the instructor ask him questions (generating, communicating)
- student in fron asking the class questions about terminology and about the graph, he calls on students for answers and tells them if they are right or not (communicating) 
- students take survey
- I would have said there were multiple instances of asking",,
2,Boston - Mathpower,2015-07-30,4,0,0,0,0,1,1,1,"- instructor writing instructions on the board, students need to find equations with different slopes (positive, negative, no, undefined) 
- Seems like the students are making a project out of it, instructor asks them to make a key and use lots of colors 
- students drew pictures of animals using straight lines, students are highlighting lines with different slopes using different colors, students will find the actual slope using their points (instructor uses another student's work as an example for the rest of the class) (communicate)",,
4,6th Math (Sociedad - 02_Seg),2015-07-20,1,0,0,1,0,0,1,1,,,
4,6th Math (Sociedad - 02_Seg),2015-07-20,2,0,0,1,0,0,1,1,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-07-20,1,0,0,1,0,0,1,1,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-07-20,2,1,1,1,0,0,1,3,,,
4,8th Math (Sociedad - 01_Seg),2015-07-20,1,1,1,1,0,0,1,3,"- instructor in the middle of a circle of students asking them math-related questions (asking)
- instructor asks students to work on a worksheet of math problems in groups 
- instructor walking around classroom encouraging students to work on the problems, helps some students set up their problems (generating) 
- problems seem to be concerning how to find how much a tip should be 
- Did not see any examples of observing 
- Students were communicating how to solve the problems with each other ",,
4,Dance (Sociedad2 - 02_Seg),2015-07-20,2,0,0,0,0,0,0,0,,,
4,Robotics (Sociedad - 03_Seg),2015-07-20,1,1,0,1,1,0,1,3,,,
4,Robotics (Sociedad - 03_Seg),2015-07-20,2,1,1,1,1,1,1,5,,,
4,6th Math (Sociedad - 02_Seg),2015-07-22,1,0,0,0,0,0,0,0,,,
4,6th Math (Sociedad - 02_Seg),2015-07-22,2,0,0,0,0,0,0,0,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-07-22,1,0,1,0,0,1,1,2,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-07-22,2,0,0,0,0,1,1,1,,,
4,8th Math (Sociedad - 01_Seg),2015-07-22,1,0,0,0,1,0,1,1,"- students watching a clip from shark tank showing a kid who started his own business
- instructor asks, based on what they just heard, would the students choose to invest, reminds students of the profit the kid is making, explains relationship between cost and profit
- asks students what other companies they might invest in, asks student which ""shark"" might have ended up investing with the kid, students watch the rest of the clip to see who invests (modeling)
- one ""shark"" offers a deal with royalties, instructor explains why the kid should or shouldn't take the offer
- students take survey",KMS,
4,8th Math (Sociedad - 01_Seg),2015-07-22,2,0,0,0,0,0,0,0,"- instructor and students seem to be still discussing decisions made in shark tank, students give their opinions, instructor explains the history and decisions made for a clothing brand (Fubu)
- instructor asks students to think of something they would create to make someone want to invest $10 million in, students give their ideas
- on student gives an idea the instructor likes, instructor discusses with them how much they would sell it for, what the profit could be, why it's a good idea, what he would need to do to start his idea 
- students take survey
- I thought this was a great example of modeling and communicating",KMS,
4,Dance (Sociedad2 - 02_Seg),2015-07-22,1,,,,,,0,0,,,
4,Dance (Sociedad2 - 02_Seg),2015-07-22,2,,,,,,0,0,,,
4,Robotics (Sociedad - 03_Seg),2015-07-22,1,0,0,0,1,1,1,2,,,
4,Robotics (Sociedad - 03_Seg),2015-07-22,2,0,0,1,1,1,1,3,,,
4,6th Math (Sociedad - 02_Seg),2015-07-27,1,0,0,1,0,1,1,2,,,
4,6th Math (Sociedad - 02_Seg),2015-07-27,2,1,0,1,0,1,1,3,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-07-27,1,1,0,1,0,1,1,3,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-07-27,2,1,1,1,1,1,1,5,,,
4,8th Math (Sociedad - 01_Seg),2015-07-27,1,1,1,0,1,0,1,3,"- instructor talking to students about non-STEM related topics
- instructor asks students how much they would sell their products for, students give out numbers, discusses with students what people would be willing to buy it for, tells students about supply and demand, students give their inputs on the idea (discussion leads to talking about basketball, not STEM-related) (asking, modeling)
- instructor asks students what profit is and what it means to make a profit, student gives an answer and instructor asks them to dig deeper, asks them leading questions to conclude with ""sale minus cost"" (asking)
- instructor asks student why profit is important , student gives answer using pawn shops as an example, instructor agrees with and expands on student's answer (modeling)
- Did not see any examples of observing",KMS,
4,8th Math (Sociedad - 01_Seg),2015-07-27,2,1,1,0,0,0,1,2,"- students discussing with instructor what makes a store a good or bad store for the consumer
- instructor discussing sneakers and outlets stores in relation to their conversation, asks students to give the good and bad parts of specific stores concernining the consumer (asking)
- instructor discusses what type of stores attract what type of consumers (e.g. if a store has good prices but bad customer service, it wont attract consumers who value customer service) (asking)
- students and instructor discussing what restaurants they like most and why 
- Did not see any examples of observing 
- I might have said that they were communcating, both the instructor and the students ",,
4,Dance (Sociedad2 - 02_Seg),2015-07-27,1,1,0,1,1,1,1,4,,,
4,Dance (Sociedad2 - 02_Seg),2015-07-27,2,1,0,1,1,1,1,4,,,
4,Robotics (Sociedad - 03_Seg),2015-07-27,1,1,0,0,1,1,1,3,,,
4,Robotics (Sociedad - 03_Seg),2015-07-27,2,1,0,0,1,1,1,3,,,
4,6th Math (Sociedad - 02_Seg),2015-07-29,1,1,0,0,0,0,1,1,,,
4,6th Math (Sociedad - 02_Seg),2015-07-29,2,0,0,1,1,0,1,2,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-07-29,1,0,0,0,0,0,0,0,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-07-29,2,0,0,0,0,0,0,0,,,
4,8th Math (Sociedad - 01_Seg),2015-07-29,1,0,0,0,0,0,0,0,"- students seem to be discussing their business ideas 
- class making a list of places and brands they buy from, and what they buy from each and pricing
- instructor and students discussing products and what makes people willing to pay for it 
- class watches a video on the manufacturing of Jordans, instructor stops video periodically and asks students questions about what they just saw 
- I would have said they were communicating ideas about business they had previously learned ",,
4,8th Math (Sociedad - 01_Seg),2015-07-29,2,0,0,0,0,0,0,0,,,
4,Dance (Sociedad2 - 02_Seg),2015-07-29,1,0,0,0,0,0,0,0,,,
4,Dance (Sociedad2 - 02_Seg),2015-07-29,2,0,0,0,0,0,0,0,,,
4,Robotics (Sociedad - 03_Seg),2015-07-29,1,0,0,0,0,0,0,0,,,
4,Robotics (Sociedad - 03_Seg),2015-07-29,2,1,0,1,1,1,1,4,,,
4,6th Math (Sociedad - 02_Seg),2015-08-03,1,1,1,1,0,0,1,3,,,
4,6th Math (Sociedad - 02_Seg),2015-08-03,2,1,1,1,0,0,1,3,,,
4,8th Math (Sociedad - 01_Seg),2015-08-03,1,0,0,1,0,0,1,1,"- instructor talking about splurging as consumers 
- instructor talking about maximizign profit as a business, talking about the ""ugliness"" of certain businesses (pollution, sweat shops, etc.), talks about the selfish choices we make as consumers
- instructor tells students they will work on a project - they have to pick a company and using math find out the different components of the business and present to the class
- students discuss with each other what they might want to do their project on, instructor divides them into groups
- instructor gives groups large pieces of paper to brainstorm with
- students take surveys
- Did not see any examples of generating
- I may have said they were communicating",,
4,8th Math (Sociedad - 01_Seg),2015-08-03,2,0,1,1,0,1,1,3,"- students coming up with ideas for their final project, instructor walking around giving them encouragment, helping students think of ideas (generating)
- while students are working, instructor describing how some businesses own multiple franchises 
- instructor pulls up a website for a franchise, tells students thats the first step to working on their project, describes where to find the numbers they need, talks about what a company's website will tell you (good characteristics vs. bad), encourgaes students to look further into a company using other websites (modeling, observing)
- students take survey",,
4,Dance (Sociedad2 - 02_Seg),2015-08-03,1,0,0,0,0,0,0,0,,,
4,Dance (Sociedad2 - 02_Seg),2015-08-03,2,0,0,0,0,0,0,0,,,
4,Robotics (Sociedad - 03_Seg),2015-08-03,1,0,0,0,1,1,1,2,,,
4,Robotics (Sociedad - 03_Seg),2015-08-03,2,0,0,1,1,1,1,3,,,
4,6th Math (Sociedad - 02_Seg),2015-08-05,1,1,0,0,0,1,1,2,,,
4,6th Math (Sociedad - 02_Seg),2015-08-05,2,0,0,0,0,1,1,1,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-08-05,1,0,0,0,0,0,0,0,,,
4,7th Math (Sociedad 2 - 01_Seg),2015-08-05,2,0,0,0,0,0,0,0,,,
4,8th Math (Sociedad - 01_Seg),2015-08-05,2,0,0,1,0,0,1,1,"- students working on an activity on the computer (seem to be writng paragraphs or an essay, seems to be related to the companies they picked for their final project), instructor walking around answering questions 
- instructor makes sure that with the ""good"" they are finding on their companies, they need to find the ""bad"" too through websites other than the company's own, instructor givews examples of ""bad"" things that they can find about their company, encourages students to take notes on it (generating) ",,
4,Dance (Sociedad2 - 02_Seg),2015-08-05,1,0,0,0,0,0,0,0,,,
4,Dance (Sociedad2 - 02_Seg),2015-08-05,2,0,0,0,0,0,0,0,,,
